Sample	Mapping Rate	Unique Rate of Mapped	Duplicate Rate of Mapped	Duplicate Rate of Mapped, excluding Globins	Base Mismatch	End 1 Mapping Rate	End 2 Mapping Rate	End 1 Mismatch Rate	End 2 Mismatch Rate	Expression Profiling Efficiency	High Quality Rate	Exonic Rate	Intronic Rate	Intergenic Rate	Intragenic Rate	Ambiguous Alignment Rate	High Quality Exonic Rate	High Quality Intronic Rate	High Quality Intergenic Rate	High Quality Intragenic Rate	High Quality Ambiguous Alignment Rate	Discard Rate	rRNA rate	Chimeric Alignment Rate	End 1 Sense Rate	End 2 Sense Rate	Avg. Splits per Read	Alternative Alignments	Chimeric Reads	Duplicate Reads	End 1 Antisense	End 2 Antisense	End 1 Bases	End 2 Bases	End 1 Mapped Reads	End 2 Mapped Reads	End 1 Mismatches	End 2 Mismatches	End 1 Sense	End 2 Sense	Exonic Reads	Failed Vendor QC	High Quality Reads	Intergenic Reads	Intragenic Reads	Ambiguous Reads	Intronic Reads	Low Mapping Quality	Low Quality Reads	Mapped Duplicate Reads	Mapped Reads	Mapped Unique Reads	Mismatched Bases	Non-Globin Reads	Non-Globin Duplicate Reads	Reads excluded from exon counts	Reads used for Intron/Exon counts	rRNA Reads	Total Bases	Total Mapped Pairs	Total Read Number	Unique Mapping, Vendor QC Passed Reads	Unpaired Reads	Read Length	Genes Detected	Estimated Library Complexity	Genes used in 3' bias	Mean 3' bias	Median 3' bias	3' bias Std	3' bias MAD_Std	3' Bias, 25th Percentile	3' Bias, 75th Percentile	Median of Avg Transcript Coverage	Median of Transcript Coverage Std	Median of Transcript Coverage CV	Median Exon CV	Exon CV MAD
65T_CR_M1	0.986093	1.0	0.0	0.0	0.00297454	0.987639	0.984546	0.00276456	0.00318518	0.894851	0.910834	0.907472	0.0456639	0.0234989	0.953136	0.0233654	0.930572	0.0430752	0.0118628	0.973647	0.0144898	0.0	0.0163918	0.0	0.501399	0.50283	0.268851	25194449.0	428479.0	0.0	28260026.0	28078357.0	5022191188.0	5006462988.0	66081463.0	65874513.0	13884172.0	15946478.0	28418669.0	28397969.0	119746335.0	0.0	120190038.0	3100816.0	125771953.0	3083207.0	6025618.0	11738890.0	11765938.0	0.0	131955976.0	131955976.0	29830650.0	131951314.0	0.0	0.0	131955976.0	2162995.0	10028654176.0	65565085.0	159011478.0	133817029.0	0.0	76.0	24246.0	0.0	7269.0	0.535141	0.535714	0.297927	0.37065	0.3	0.8	0.0	0.0	0.842355	0.206205	0.194441
81AB_MM_M1	0.959953	1.0	0.0	0.0	0.0103923	0.961822	0.958083	0.0105977	0.0101862	0.876426	0.871767	0.912989	0.0304205	0.0291487	0.94341	0.0274418	0.953223	0.0223681	0.00873087	0.975591	0.0156779	0.0	0.0149538	0.0	0.496006	0.505321	0.255124	36399091.0	284978.0	0.0	26662046.0	26065051.0	4699387040.0	4681119604.0	61834040.0	61593679.0	49802772.0	47682702.0	26239487.0	26625840.0	112688148.0	0.0	107600167.0	3597755.0	116442887.0	3387077.0	3754739.0	17141639.0	15827552.0	0.0	123427719.0	123427719.0	97485474.0	123402143.0	0.0	0.0	123427719.0	1845714.0	9380506644.0	61208218.0	164975979.0	128576888.0	0.0	76.0	23374.0	0.0	5894.0	0.52874	0.525424	0.302132	0.380888	0.285714	0.8	0.0	0.0	0.91156	0.235005	0.222962
92AI_SM	0.984441	1.0	0.0	0.0	0.00339901	0.98616	0.982722	0.00326164	0.00353686	0.861419	0.90057	0.875034	0.0684202	0.0215083	0.943454	0.0350373	0.889536	0.0673643	0.0167491	0.9569	0.0263508	0.0	0.0108849	0.0	0.0163682	0.984296	0.384025	14797164.0	2104366.0	0.0	41306777.0	660074.0	4963233526.0	4945929499.0	49140926.0	48969599.0	16188258.0	17493080.0	687369.0	41372082.0	85850058.0	0.0	88355396.0	2110193.0	92562802.0	3437530.0	6712744.0	7950117.0	9755129.0	0.0	98110525.0	98110525.0	33681338.0	98107048.0	0.0	0.0	98110525.0	1067925.0	9909163025.0	48721295.0	114458333.0	99661169.0	0.0	101.0	24535.0	0.0	8566.0	0.476721	0.454545	0.300021	0.390007	0.209877	0.737705	0.0	0.0	0.866057	0.233131	0.224097
9C_DH_M1	0.985979	1.0	0.0	0.0	0.00302743	0.987356	0.984601	0.00282979	0.00322563	0.885556	0.911889	0.89815	0.0511661	0.0272094	0.949316	0.0234749	0.921551	0.0489592	0.0142067	0.97051	0.0152835	0.0	0.0169611	0.0	0.500774	0.503184	0.254612	26770961.0	330825.0	0.0	30043584.0	29802468.0	5416558760.0	5401443348.0	71270510.0	71071623.0	15327716.0	17423077.0	30136693.0	30184441.0	127844541.0	0.0	129800262.0	3873039.0	135127632.0	3341462.0	7283091.0	12671446.0	12541871.0	0.0	142342133.0	142342133.0	32750793.0	142339469.0	0.0	0.0	142342133.0	2414273.0	10818002108.0	70747707.0	171137318.0	144366357.0	0.0	76.0	25375.0	0.0	8110.0	0.621483	0.677215	0.291634	0.324514	0.419631	0.875	0.0	0.0	0.90255	0.24273	0.234756
B09-24-1RNA_UNKNOWN	0.938674	1.0	0.0	0.0	0.0129046	0.939988	0.937359	0.0128147	0.0129948	0.827577	0.882684	0.881644	0.0626002	0.0266505	0.944245	0.029105	0.901947	0.0602563	0.0174549	0.962204	0.0203414	0.0	0.0144442	0.0	0.497089	0.504686	0.245288	50778560.0	2103152.0	0.0	63875283.0	62719306.0	11391301268.0	11359440472.0	149885543.0	149466322.0	145976480.0	147613344.0	63135715.0	63906016.0	263921899.0	0.0	264233088.0	7977863.0	282661371.0	8712631.0	18739472.0	41422401.0	35118777.0	0.0	299351865.0	299351865.0	293589824.0	299339002.0	0.0	0.0	299351865.0	4323908.0	22750741740.0	147653769.0	369687878.0	318909318.0	0.0	76.0	30441.0	0.0	12145.0	0.601587	0.647059	0.287617	0.327769	0.397436	0.848485	0.0	0.0	0.822851	0.206608	0.197656
B09-25-1RNA	0.976894	1.0	0.0	0.0	0.00305564	0.972152	0.981635	0.00287219	0.00323731	0.866895	0.897892	0.8874	0.065005	0.0299224	0.952405	0.0176726	0.909576	0.0610357	0.0155181	0.970612	0.0138703	0.0	0.0122074	0.0	0.496525	0.497023	0.258827	11578453.0	459362.0	0.0	12305937.0	12411625.0	2241055016.0	2262915048.0	29487566.0	29775198.0	6436742.0	7325760.0	12136052.0	12264688.0	52589775.0	0.0	53211537.0	1773286.0	56442150.0	1047328.0	3852375.0	5660854.0	6051227.0	0.0	59262764.0	59262764.0	13762502.0	59261884.0	0.0	0.0	59262764.0	723442.0	4503970064.0	29216734.0	72242961.0	60664508.0	0.0	76.0	22038.0	0.0	3914.0	0.565475	0.586207	0.300466	0.36639	0.334601	0.833333	0.0	0.0	0.947325	0.294555	0.272171
B09-40-1M	0.968776	1.0	0.0	0.0	0.00616459	0.971605	0.965947	0.00564834	0.00668386	0.890693	0.882652	0.919401	0.0270488	0.0369759	0.94645	0.0165745	0.965507	0.0149724	0.00865157	0.98048	0.0108687	0.0	0.00764554	0.0	0.495743	0.507824	0.30485	39821540.0	186730.0	0.0	22223100.0	21555617.0	4209568408.0	4185057420.0	55389058.0	55066545.0	23777077.0	27972339.0	21847889.0	22240952.0	101552966.0	0.0	97493840.0	4084194.0	104540662.0	1830747.0	2987696.0	14140838.0	12961763.0	0.0	110455603.0	110455603.0	51749416.0	110452175.0	0.0	0.0	110455603.0	844493.0	8394625828.0	54635051.0	153837170.0	114015630.0	0.0	76.0	20947.0	0.0	5061.0	0.540033	0.549669	0.30465	0.371141	0.296296	0.8	0.0	0.0	1.00125	0.268965	0.255135
B10-02-1RNA	0.962741	1.0	0.0	0.0	0.00733677	0.967057	0.958425	0.00664809	0.00803166	0.841775	0.890011	0.874352	0.0692223	0.0276783	0.943574	0.0287473	0.896956	0.0672128	0.0165569	0.964169	0.019274	0.0	0.0164416	0.0	0.492871	0.500998	0.259281	32391757.0	1896286.0	0.0	37178170.0	36244390.0	6655357924.0	6595952524.0	87570499.0	86788849.0	44245386.0	52976428.0	36132885.0	36389365.0	152451454.0	0.0	155181753.0	4825974.0	164521005.0	5012369.0	12069551.0	19833738.0	19177595.0	0.0	174359348.0	174359348.0	97221814.0	174352686.0	0.0	0.0	174359348.0	2866740.0	13251310448.0	85942513.0	213498989.0	181107232.0	0.0	76.0	26396.0	0.0	9455.0	0.60737	0.650407	0.282892	0.318644	0.409091	0.848101	0.0	0.0	0.970895	0.294466	0.28236
B11-11-1M	0.965183	1.0	0.0	0.0	0.00680637	0.968061	0.962305	0.00605795	0.00755926	0.892423	0.919292	0.924616	0.0352623	0.0213678	0.959878	0.0187541	0.938175	0.032847	0.0137531	0.971022	0.0152247	0.0	0.0169448	0.0	0.500102	0.504635	0.249722	9546177.0	85645.0	0.0	19445564.0	19147743.0	3444989256.0	3424505964.0	45328806.0	45059289.0	20869560.0	25886732.0	19453477.0	19506089.0	83574261.0	0.0	83093088.0	1931398.0	86761551.0	1695146.0	3187290.0	8311943.0	7295007.0	0.0	90388095.0	90388095.0	46756292.0	90384727.0	0.0	0.0	90388095.0	1531607.0	6869495220.0	44632391.0	103194879.0	93648702.0	0.0	76.0	23200.0	0.0	7249.0	0.718953	0.823529	0.279789	0.217157	0.561983	0.944444	0.0	0.0	1.21486	0.358685	0.366384
B11-48-1M	0.971041	1.0	0.0	0.0	0.0064332	0.973444	0.968637	0.00581818	0.00705129	0.91047	0.899469	0.937623	0.0183671	0.0224293	0.95599	0.0215803	0.968207	0.0120527	0.00748693	0.98026	0.0122529	0.0	0.0179444	0.0	0.49866	0.504972	0.282595	24228344.0	107546.0	0.0	24472096.0	24038600.0	4324619336.0	4303261892.0	56902886.0	56621867.0	25161393.0	30343532.0	24341229.0	24521440.0	106443462.0	0.0	102111992.0	2546277.0	108528583.0	2449893.0	2085121.0	12413244.0	11412761.0	0.0	113524753.0	113524753.0	55504925.0	113505776.0	0.0	0.0	113524753.0	2037131.0	8627881228.0	56181582.0	141138738.0	116910394.0	0.0	76.0	22141.0	0.0	6041.0	0.569056	0.6	0.300553	0.363341	0.333333	0.830882	0.0	0.0	0.942697	0.246183	0.230642
B12-21-1M	0.971661	1.0	0.0	0.0	0.00634418	0.975338	0.967985	0.00546289	0.00723216	0.894803	0.879097	0.9209	0.023054	0.0334511	0.943954	0.0225952	0.967588	0.0127689	0.00775987	0.980357	0.0118831	0.0	0.0120593	0.0	0.497861	0.505197	0.288608	42954732.0	162490.0	0.0	27176142.0	26568619.0	4798851052.0	4762672848.0	63142777.0	62666748.0	26215614.0	34444431.0	26944614.0	27126751.0	115857947.0	0.0	110598732.0	4208467.0	118758364.0	2842694.0	2900417.0	16205752.0	15210793.0	0.0	125809525.0	125809525.0	60660045.0	125805935.0	0.0	0.0	125809525.0	1517172.0	9561523900.0	62231512.0	172433496.0	129478764.0	0.0	76.0	21231.0	0.0	5699.0	0.538946	0.553571	0.30193	0.368803	0.299923	0.8	0.0	0.0	0.975138	0.246992	0.23361
B12-30RNA	0.954752	1.0	0.0	0.0	0.00336075	0.955697	0.953808	0.0030507	0.00367142	0.894664	0.932091	0.937064	0.032038	0.0158296	0.969102	0.0150683	0.94823	0.0295159	0.00981809	0.977746	0.0124355	0.0	0.0182071	0.0	0.4809	0.517109	0.268581	30354391.0	1177118.0	0.0	64204761.0	59633376.0	11098866188.0	11076929092.0	146037713.0	145749067.0	33859356.0	40668013.0	59479944.0	63859023.0	273422906.0	0.0	271971757.0	4618855.0	282771185.0	4396740.0	9348279.0	29283820.0	19815023.0	0.0	291786780.0	291786780.0	74527369.0	291750786.0	0.0	0.0	291786780.0	5312603.0	22175795280.0	145048344.0	335969503.0	305615112.0	0.0	76.0	19510.0	0.0	15025.0	0.574654	0.570312	0.247862	0.260308	0.40051	0.751857	0.0	0.0	1.54189	0.733521	0.63597
B13-07-1M	0.973737	1.0	0.0	0.0	0.00544436	0.977556	0.969919	0.00488291	0.00601023	0.880718	0.895473	0.904471	0.0459782	0.0222075	0.950449	0.027343	0.929901	0.0439665	0.0113984	0.973868	0.0147338	0.0	0.0138893	0.0	0.500497	0.501644	0.291621	49730857.0	464328.0	0.0	50400560.0	49862826.0	9019832076.0	8949359708.0	118682001.0	117754733.0	44043069.0	53787738.0	50500774.0	50191755.0	213850246.0	0.0	211722624.0	5250676.0	224721174.0	6464884.0	10870928.0	26746889.0	24714110.0	0.0	236436734.0	236436734.0	97830807.0	236402157.0	0.0	0.0	236436734.0	3283942.0	17969191784.0	117155313.0	292544510.0	242813653.0	0.0	76.0	25023.0	0.0	8262.0	0.550934	0.5625	0.297069	0.363522	0.323077	0.8125	0.0	0.0	0.876901	0.225452	0.213849
B13-07-1RNA	0.98074	1.0	0.0	0.0	0.00237243	0.97882	0.98266	0.00210674	0.00263707	0.890032	0.909029	0.907511	0.0495219	0.0256647	0.957032	0.0173029	0.929667	0.0455069	0.011682	0.975174	0.013144	0.0	0.0135181	0.0	0.496918	0.4982	0.26422	10355389.0	351722.0	0.0	11530776.0	11539988.0	2074682048.0	2082822104.0	27298448.0	27405554.0	4370820.0	5492552.0	11389492.0	11457183.0	49644459.0	0.0	49727506.0	1403960.0	52353506.0	946536.0	2709047.0	4733680.0	4976496.0	0.0	54704002.0	54704002.0	9863372.0	54698747.0	0.0	0.0	54704002.0	739495.0	4157504152.0	27048974.0	66133665.0	55778276.0	0.0	76.0	20164.0	0.0	3248.0	0.541756	0.547619	0.303219	0.376641	0.3	0.811321	0.0	0.0	0.967642	0.30932	0.290133
B13-15RNA	0.975866	1.0	0.0	0.0	0.00266976	0.969854	0.981878	0.00243864	0.00289805	0.847116	0.916934	0.868066	0.0827379	0.0302164	0.950804	0.0189797	0.88346	0.0794032	0.0203499	0.962863	0.0167868	0.0	0.00962802	0.0	0.495371	0.495168	0.240484	11057586.0	362463.0	0.0	16867352.0	17078256.0	3055493056.0	3093373432.0	40203856.0	40702282.0	7451252.0	8964741.0	16557879.0	16751352.0	70231869.0	0.0	74185585.0	2444691.0	76925872.0	1535575.0	6694003.0	6406055.0	6720553.0	0.0	80906138.0	80906138.0	16415993.0	80904771.0	0.0	0.0	80906138.0	778966.0	6148866488.0	39878242.0	93964572.0	82906986.0	0.0	76.0	24089.0	0.0	6105.0	0.597036	0.635659	0.288006	0.332608	0.394737	0.846154	0.0	0.0	0.923339	0.281729	0.265272
B13-52-1M	0.970402	1.0	0.0	0.0	0.00686808	0.973366	0.967438	0.00602106	0.00772028	0.892542	0.907911	0.919765	0.034294	0.0200912	0.954059	0.0258496	0.93948	0.0314535	0.011751	0.970933	0.017316	0.0	0.0185978	0.0	0.499864	0.505764	0.24663	15166926.0	127505.0	0.0	22636437.0	22229801.0	4000827264.0	3976461208.0	52642464.0	52321858.0	24089226.0	30699393.0	22624123.0	22748337.0	96542541.0	0.0	95298254.0	2108858.0	100142183.0	2713281.0	3599642.0	10433501.0	9666068.0	0.0	104964322.0	104964322.0	54788619.0	104924559.0	0.0	0.0	104964322.0	1952104.0	7977288472.0	51885674.0	123332715.0	108165789.0	0.0	76.0	23234.0	0.0	6912.0	0.717778	0.826446	0.282285	0.214426	0.559626	0.944444	0.0	0.0	1.19876	0.352228	0.355804
B14-07RNA	0.990451	1.0	0.0	0.0	0.00237775	0.990646	0.990256	0.0021722	0.00258338	0.892233	0.916264	0.900835	0.053138	0.023491	0.953973	0.0225364	0.920627	0.0504417	0.0136154	0.971068	0.0153164	0.0	0.0120898	0.0	0.49728	0.50182	0.265725	11908204.0	673261.0	0.0	15747628.0	15598027.0	2818763012.0	2817655768.0	37088987.0	37074418.0	6122915.0	7279076.0	15577196.0	15712016.0	66808967.0	0.0	67953293.0	1742169.0	70749860.0	1671376.0	3940893.0	5537245.0	6210112.0	0.0	74163405.0	74163405.0	13401991.0	74128695.0	0.0	0.0	74163405.0	896620.0	5636418780.0	36861232.0	86786621.0	74878417.0	0.0	76.0	22991.0	0.0	5126.0	0.560414	0.584713	0.2983	0.368604	0.333333	0.82	0.0	0.0	0.902353	0.261001	0.244975
B14-117-1RNA-2	0.989075	1.0	0.0	0.0	0.00228158	0.98836	0.98979	0.0021273	0.00243563	0.876541	0.905369	0.886223	0.0597188	0.0321224	0.945942	0.0219357	0.916152	0.0552114	0.0140357	0.971364	0.0146005	0.0	0.012566	0.0	0.497302	0.501694	0.256284	15288699.0	409075.0	0.0	14027016.0	13920499.0	2505895636.0	2509521292.0	32972311.0	33020017.0	5330799.0	6112254.0	13876454.0	14015120.0	58483930.0	0.0	59747435.0	2119830.0	62424910.0	1447588.0	3940980.0	5857132.0	6244893.0	0.0	65992328.0	65992328.0	11443053.0	65988941.0	0.0	0.0	65992328.0	829260.0	5015416928.0	32781103.0	82009985.0	66721286.0	0.0	76.0	22847.0	0.0	5251.0	0.599945	0.653846	0.298172	0.346793	0.387097	0.863248	0.0	0.0	0.930426	0.274403	0.256302
B14-130-1M	0.972444	1.0	0.0	0.0	0.00607564	0.97393	0.970958	0.00565843	0.00649413	0.892177	0.894582	0.917458	0.0282233	0.0366496	0.945681	0.0176689	0.959312	0.0183967	0.0106774	0.977709	0.011614	0.0	0.00931845	0.0	0.497312	0.506801	0.27929	36766993.0	128564.0	0.0	25325428.0	24761641.0	4549710740.0	4535826452.0	59864615.0	59681927.0	25744238.0	29456227.0	25054559.0	25444498.0	109678958.0	0.0	106944216.0	4381337.0	113052952.0	2112253.0	3373994.0	13578764.0	12602326.0	0.0	119546542.0	119546542.0	55200465.0	119540312.0	0.0	0.0	119546542.0	1113988.0	9085537192.0	59187003.0	159701109.0	122934116.0	0.0	76.0	23951.0	0.0	7066.0	0.5575	0.578125	0.29927	0.362928	0.327553	0.818548	0.0	0.0	0.913288	0.22708	0.213611
B14-48-1RNA	0.984256	1.0	0.0	0.0	0.00244319	0.983767	0.984745	0.00220095	0.00268519	0.831842	0.903428	0.845149	0.0925158	0.0416952	0.937664	0.0206405	0.872813	0.0880635	0.0211568	0.960876	0.0179672	0.0	0.0107033	0.0	0.496264	0.500905	0.239308	12445389.0	566666.0	0.0	11058619.0	10961602.0	2013095220.0	2015095160.0	26488095.0	26514410.0	4430715.0	5410914.0	10894588.0	11001369.0	44794990.0	0.0	47883953.0	2209948.0	49698557.0	1094000.0	4903567.0	4611490.0	5118552.0	0.0	53002505.0	53002505.0	9841629.0	52988685.0	0.0	0.0	53002505.0	567303.0	4028190380.0	26243712.0	66295720.0	53850331.0	0.0	76.0	23422.0	0.0	4505.0	0.581057	0.609375	0.293187	0.354504	0.361702	0.842767	0.0	0.0	0.892134	0.275144	0.254069
B14-70-1RNA	0.990042	1.0	0.0	0.0	0.00227111	0.990296	0.989789	0.00208299	0.00245932	0.886209	0.918957	0.895122	0.0598417	0.0269852	0.954964	0.0180506	0.915902	0.056366	0.0141448	0.972268	0.0135868	0.0	0.0093874	0.0	0.498533	0.501544	0.270693	10582495.0	443651.0	0.0	12865245.0	12779468.0	2334129404.0	2332933012.0	30712229.0	30696487.0	4861973.0	5737418.0	12789966.0	12858653.0	54968323.0	0.0	56431975.0	1657124.0	58643127.0	1108465.0	3674804.0	4578877.0	4976741.0	0.0	61408716.0	61408716.0	10599391.0	61404377.0	0.0	0.0	61408716.0	576468.0	4667062416.0	30534189.0	72608848.0	62026353.0	0.0	76.0	22133.0	0.0	4272.0	0.554209	0.571429	0.301063	0.369753	0.322581	0.821875	0.0	0.0	0.887508	0.260335	0.241703
B14-78-1-U	0.973073	1.0	0.0	0.0	0.00632499	0.975357	0.970788	0.00555035	0.00710328	0.906371	0.907981	0.931453	0.0254029	0.0250256	0.956856	0.0181188	0.95743	0.0194051	0.0114591	0.976836	0.0117053	0.0	0.0205359	0.0	0.499392	0.505461	0.255519	24991248.0	142856.0	0.0	30074457.0	29561781.0	5415304456.0	5389935124.0	71254006.0	70920199.0	30056847.0	38286199.0	30001453.0	30214634.0	132428546.0	0.0	129091438.0	3558001.0	136040178.0	2576026.0	3611632.0	14012786.0	13082767.0	0.0	142174205.0	142174205.0	68343046.0	142159905.0	0.0	0.0	142174205.0	2919676.0	10805239580.0	70355190.0	171099782.0	146108534.0	0.0	76.0	24636.0	0.0	9515.0	0.7107	0.820513	0.285918	0.22118	0.54321	0.941176	0.0	0.0	1.1108	0.296455	0.293224
B15-15_1_1	0.984121	1.0	0.0	0.0	0.00394088	0.984759	0.983483	0.00402802	0.00385364	0.908944	0.93496	0.92361	0.0380376	0.014834	0.961647	0.0235186	0.93427	0.0360989	0.0114426	0.970369	0.0181887	0.0	0.0232762	0.0	0.0157238	0.985028	0.372458	26439729.0	851664.0	0.0	125646486.0	1912976.0	14981536444.0	14962136162.0	148332044.0	148139962.0	60345856.0	57658634.0	2007207.0	125860495.0	273824465.0	0.0	277189456.0	4397851.0	285101535.0	6972620.0	11277070.0	19000924.0	19282550.0	0.0	296472006.0	296472006.0	118004490.0	296412485.0	0.0	0.0	296472006.0	6900733.0	29943672606.0	147565192.0	327695385.0	301255656.0	0.0	101.0	25023.0	0.0	12041.0	0.634848	0.704301	0.291218	0.317375	0.423529	0.886995	0.0	0.0	1.10225	0.286892	0.29248
B15-28_1_1	0.978331	1.0	0.0	0.0	0.00431394	0.979603	0.977059	0.00418131	0.00444692	0.908262	0.929361	0.928379	0.0336446	0.0128309	0.962024	0.0251451	0.939316	0.0314029	0.00963391	0.970719	0.0196471	0.0	0.0212841	0.0	0.0148131	0.985796	0.412695	28923260.0	775182.0	0.0	128435514.0	1854207.0	15469732670.0	15429555476.0	153165670.0	152767876.0	64683753.0	68614042.0	1931129.0	128685379.0	284022416.0	0.0	284322849.0	3925407.0	294315418.0	7692721.0	10293002.0	22543625.0	21610697.0	0.0	305933546.0	305933546.0	133297795.0	305913982.0	0.0	0.0	305933546.0	6511520.0	30899288146.0	152179625.0	341632882.0	312709622.0	0.0	101.0	24851.0	0.0	12234.0	0.642358	0.707317	0.285834	0.307368	0.440476	0.890566	0.0	0.0	1.18844	0.327398	0.335485
B16-48_1_1	0.981417	1.0	0.0	0.0	0.00413037	0.982269	0.980566	0.00416265	0.00409803	0.892368	0.924521	0.909264	0.0450166	0.0197748	0.954281	0.0259441	0.924909	0.0413282	0.0130702	0.966238	0.0206922	0.0	0.0175292	0.0	0.0198959	0.980975	0.36626	29359567.0	610567.0	0.0	98007237.0	1903997.0	11892662736.0	11872036920.0	117749136.0	117544920.0	49505045.0	48651938.0	1989526.0	98173262.0	213944525.0	0.0	217534219.0	4652897.0	224536668.0	6104491.0	10592143.0	17445272.0	17759837.0	0.0	235294056.0	235294056.0	98156983.0	235207570.0	0.0	0.0	235294056.0	4124525.0	23764699656.0	116954590.0	269108784.0	239749217.0	0.0	101.0	27128.0	0.0	12855.0	0.602486	0.652778	0.293336	0.347401	0.375	0.863636	0.0	0.0	1.02754	0.254062	0.255677
BB0280_CH_AffF_2	0.991532	1.0	0.0	0.0	0.00237455	0.993727	0.989337	0.00219636	0.00255353	0.931153	0.950033	0.939105	0.0294634	0.0151759	0.968569	0.0162554	0.945668	0.0280745	0.0129634	0.973742	0.0132942	0.0	0.010369	0.0	0.0136985	0.987648	0.44125	4628016.0	256347.0	0.0	27790605.0	349750.0	3391374869.0	3376390408.0	33577969.0	33429608.0	7448672.0	8621720.0	385977.0	27966098.0	62927167.0	0.0	63659435.0	1016901.0	64901441.0	1089235.0	1974274.0	3088023.0	3348142.0	0.0	67007577.0	67007577.0	16070392.0	67003153.0	0.0	0.0	67007577.0	694801.0	6767765277.0	33370125.0	72207869.0	67579853.0	0.0	101.0	21758.0	0.0	6061.0	0.479067	0.459144	0.309484	0.402712	0.2	0.75	0.0	0.0	0.920882	0.235716	0.228179
BEG_1025-1_T999	0.981564	1.0	0.0	0.0	0.00397518	0.990313	0.972815	0.00179439	0.00619521	0.937764	0.913958	0.955377	0.016303	0.00989418	0.97168	0.0184257	0.964788	0.0142657	0.00639499	0.979054	0.0145509	0.0	0.0186225	0.0	0.011581	0.989046	0.443351	13341585.0	1890089.0	0.0	56189948.0	612073.0	6628771804.0	6511647053.0	65631404.0	64471753.0	11894581.0	40341002.0	658361.0	55262119.0	124297584.0	0.0	118908792.0	1287264.0	126418656.0	2397237.0	2121072.0	8985755.0	11194365.0	0.0	130103157.0	130103157.0	52235583.0	130098993.0	0.0	0.0	130103157.0	2422851.0	13140418857.0	64294771.0	145888346.0	132546761.0	0.0	101.0	21326.0	0.0	7631.0	0.447577	0.415842	0.305564	0.378933	0.18	0.695701	0.0	0.0	0.920579	0.229907	0.22153
BEG_1078-1_T1071	0.98717	1.0	0.0	0.0	0.0040527	0.995663	0.978677	0.0018783	0.00626483	0.939068	0.912388	0.951273	0.0172997	0.0113537	0.968573	0.0200737	0.962443	0.0149572	0.00707281	0.9774	0.0155271	0.0	0.0256462	0.0	0.0122475	0.988405	0.434576	18803368.0	1784085.0	0.0	74992889.0	866837.0	8913774291.0	8761703641.0	88255191.0	86749541.0	16742786.0	54890549.0	929863.0	73890419.0	166477268.0	0.0	159672250.0	1986949.0	169504792.0	3512991.0	3027524.0	12195563.0	15332482.0	0.0	175004732.0	175004732.0	71633335.0	174925529.0	0.0	0.0	175004732.0	4488201.0	17675477932.0	86552819.0	196082585.0	177279217.0	0.0	101.0	21988.0	0.0	8606.0	0.519599	0.521739	0.302335	0.386765	0.264706	0.787037	0.0	0.0	0.997843	0.275619	0.269619
BEG_1111-1_T1105	0.991274	1.0	0.0	0.0	0.00176979	0.993462	0.989086	0.00173561	0.00180412	0.938289	0.927924	0.946548	0.0241931	0.0144437	0.970742	0.0148148	0.957208	0.0217195	0.00945955	0.978927	0.0116133	0.0	0.0155237	0.0	0.0115439	0.988957	0.466123	14907144.0	1612407.0	0.0	54094402.0	604602.0	6456695680.0	6428260645.0	63927680.0	63646145.0	11206336.0	11597353.0	631756.0	54145938.0	120754807.0	0.0	118378755.0	1842634.0	123841216.0	1889975.0	3086409.0	7879164.0	9195070.0	0.0	127573825.0	127573825.0	22803689.0	127481010.0	0.0	0.0	127573825.0	1980412.0	12884956325.0	63473114.0	143603981.0	128696837.0	0.0	101.0	22345.0	0.0	8619.0	0.479226	0.464789	0.308886	0.399808	0.201439	0.747368	0.0	0.0	0.920891	0.217018	0.211133
BEG_1230-1_T1227	0.981249	1.0	0.0	0.0	0.00400589	0.989957	0.97254	0.0017925	0.00625892	0.922576	0.908433	0.940206	0.0260749	0.0154206	0.966281	0.0182986	0.951976	0.023334	0.00997794	0.97531	0.0147118	0.0	0.0179102	0.0	0.0129165	0.987535	0.431529	8584033.0	1105574.0	0.0	33649893.0	420454.0	4025274907.0	3954457242.0	39854207.0	39153042.0	7215312.0	24750631.0	440328.0	33310798.0	74283073.0	0.0	71772828.0	1218342.0	76343182.0	1445725.0	2060109.0	5981095.0	7234421.0	0.0	79007249.0	79007249.0	31965943.0	78982434.0	0.0	0.0	79007249.0	1415034.0	7979732149.0	39049926.0	89101084.0	80517051.0	0.0	101.0	21534.0	0.0	6587.0	0.489826	0.484848	0.307465	0.400468	0.217391	0.758621	0.0	0.0	0.959068	0.250375	0.24395
